번호,사업명,권역,연도,월,주차,수거일,지역1,지역2,환경,방법,종,개체수,채집기간,Index,실험개체수,Pool No.,양성 Pools,비고,확정,확정일자,입력일자,입력자(아이디),조사년도,조사월,조사주
119,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,16,2026-04-18,강원,화천군 화천읍 신읍리,기타,LED1,Anopheles spp.,1,7,0,1,1,0,,N,,2026-04-24,최연희(chldusgmlek),2026년,05월,1주
120,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,16,2026-04-18,강원,철원군 김화읍 학사리,기타,LED1,Culex pipiens,4,7,0,0,0,0,,N,,2026-04-24,최연희(chldusgmlek),2026년,05월,1주
121,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,16,2026-04-18,강원,철원군 김화읍 학사리,기타,LED1,Culex orientalis,3,7,0,0,0,0,,N,,2026-04-24,최연희(chldusgmlek),2026년,05월,1주
122,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,16,2026-04-18,강원,철원군 철원읍 대마리,기타,LED1,Culex orientalis,1,7,0,0,0,0,,N,,2026-04-24,최연희(chldusgmlek),2026년,05월,1주
123,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,16,2026-04-18,강원,철원군 철원읍 대마리,기타,LED1,Culex pipiens,12,7,1,0,0,0,,N,,2026-04-24,최연희(chldusgmlek),2026년,05월,1주
124,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,16,2026-04-18,강원,철원군 철원읍 대마리,기타,LED1,Anopheles spp.,4,7,0,4,1,0,,N,,2026-04-24,최연희(chldusgmlek),2026년,05월,1주
125,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,16,2026-04-18,강원,춘천시 신북읍 지내리,기타,LED1,Culex pipiens,9,7,1,0,0,0,,N,,2026-04-24,최연희(chldusgmlek),2026년,05월,1주
126,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,16,2026-04-18,강원,춘천시 중앙동,기타,LED1,Culex pipiens,69,7,9,0,0,0,,N,,2026-04-24,최연희(chldusgmlek),2026년,05월,1주
127,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,15,2026-04-11,강원,고성군 현내면 명파리,기타,LED1,미채집,0,7,0,0,0,0,모기채집안됨,N,,2026-04-16,정태동(skyjtd15),2026년,05월,1주
128,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,15,2026-04-11,강원,인제군 인제읍 덕산리,기타,LED1,Culex pipiens,2,7,0,0,0,0,,N,,2026-04-16,정태동(skyjtd15),2026년,05월,1주
129,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,15,2026-04-11,강원,양구군 남면 구암리,기타,LED1,Culex pipiens,11,7,1,0,0,0,,N,,2026-04-16,정태동(skyjtd15),2026년,05월,1주
130,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,15,2026-04-11,강원,양구군 남면 구암리,기타,LED1,Culex orientalis,3,7,0,0,0,0,,N,,2026-04-16,정태동(skyjtd15),2026년,05월,1주
131,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,15,2026-04-11,강원,양구군 남면 구암리,기타,LED1,Anopheles spp.,1,7,0,1,1,0,,N,,2026-04-16,정태동(skyjtd15),2026년,05월,1주
132,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,15,2026-04-11,강원,화천군 화천읍 신읍리,기타,LED1,Culex pipiens,3,7,0,0,0,0,,N,,2026-04-16,정태동(skyjtd15),2026년,05월,1주
133,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,15,2026-04-11,강원,화천군 화천읍 신읍리,기타,LED1,Aedes vexans,1,7,0,0,0,0,,N,,2026-04-16,정태동(skyjtd15),2026년,05월,1주
134,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,15,2026-04-11,강원,철원군 김화읍 학사리,기타,LED1,Culex pipiens,6,7,0,0,0,0,,N,,2026-04-16,정태동(skyjtd15),2026년,05월,1주
135,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,15,2026-04-11,강원,철원군 철원읍 대마리,기타,LED1,Culex pipiens,3,7,0,0,0,0,,N,,2026-04-16,정태동(skyjtd15),2026년,05월,1주
136,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,15,2026-04-11,강원,춘천시 신북읍 지내리,기타,LED1,Culex pipiens,1,7,0,0,0,0,,N,,2026-04-16,정태동(skyjtd15),2026년,05월,1주
137,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,15,2026-04-11,강원,춘천시 신북읍 지내리,기타,LED1,Anopheles spp.,1,7,0,1,1,0,,N,,2026-04-16,정태동(skyjtd15),2026년,05월,1주
138,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,15,2026-04-11,강원,춘천시 중앙동,기타,LED1,Culex pipiens,23,7,3,0,0,0,,N,,2026-04-16,정태동(skyjtd15),2026년,05월,1주
139,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,14,2026-04-04,강원,고성군 현내면 명파리,기타,LED1,미채집,0,7,0,0,0,0,모기채집안됨,N,,2026-04-14,정태동(skyjtd15),2026년,05월,1주
140,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,14,2026-04-04,강원,인제군 인제읍 덕산리,기타,LED1,미채집,0,7,0,0,0,0,모기채집안됨,N,,2026-04-14,정태동(skyjtd15),2026년,05월,1주
141,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,14,2026-04-04,강원,양구군 남면 구암리,기타,LED1,미채집,0,7,0,0,0,0,모기채집안됨,N,,2026-04-14,정태동(skyjtd15),2026년,05월,1주
142,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,14,2026-04-04,강원,화천군 화천읍 신읍리,기타,LED1,미채집,0,7,0,0,0,0,모기채집안됨,N,,2026-04-14,정태동(skyjtd15),2026년,05월,1주
143,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,14,2026-04-04,강원,철원군 김화읍 학사리,기타,LED1,Culex pipiens,14,7,2,0,0,0,,N,,2026-04-14,정태동(skyjtd15),2026년,05월,1주
144,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,14,2026-04-04,강원,철원군 김화읍 학사리,기타,LED1,Culex orientalis,1,7,0,0,0,0,,N,,2026-04-14,정태동(skyjtd15),2026년,05월,1주
145,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,14,2026-04-04,강원,철원군 철원읍 대마리,기타,LED1,Culex pipiens,18,7,2,0,0,0,,N,,2026-04-14,정태동(skyjtd15),2026년,05월,1주
146,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,14,2026-04-04,강원,철원군 철원읍 대마리,기타,LED1,Culex orientalis,1,7,0,0,0,0,,N,,2026-04-14,정태동(skyjtd15),2026년,05월,1주
147,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,14,2026-04-04,강원,철원군 철원읍 대마리,기타,LED1,Anopheles spp.,1,7,0,1,1,0,,N,,2026-04-14,정태동(skyjtd15),2026년,05월,1주
148,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,14,2026-04-04,강원,춘천시 신북읍 지내리,기타,LED1,Culex pipiens,6,7,0,0,0,0,,N,,2026-04-14,정태동(skyjtd15),2026년,05월,1주
149,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,14,2026-04-04,강원,춘천시 중앙동,기타,LED1,Culex pipiens,30,7,4,0,0,0,,N,,2026-04-14,정태동(skyjtd15),2026년,05월,1주
150,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,14,2026-04-04,강원,춘천시 중앙동,기타,LED1,Culex orientalis,2,7,0,0,0,0,,N,,2026-04-14,정태동(skyjtd15),2026년,05월,1주
151,말라리아매개모기조사감시,강원도보건환경연구원,2026,4,14,2026-04-04,강원,춘천시 중앙동,기타,LED1,Anopheles spp.,2,7,0,2,1,0,,N,,2026-04-14,정태동(skyjtd15),2026년,05월,1주
152,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,41,2025-10-11,강원,고성군 현내면 명파리,기타,LED1,Anopheles spp.,1,11,0,1,1,0,,N,,2026-01-27,최연희(chldusgmlek),2026년,05월,1주
153,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,44,2025-11-01,강원,인제군 인제읍 덕산리,기타,LED1,Armigeres subalbatus,1,7,0,0,0,0,,N,,2025-11-06,최연희(chldusgmlek),2026년,05월,1주
154,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,44,2025-11-01,강원,인제군 인제읍 덕산리,기타,LED1,Aedes vexans,1,7,0,0,0,0,,N,,2025-11-06,최연희(chldusgmlek),2026년,05월,1주
155,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,44,2025-11-01,강원,양구군 남면 구암리,기타,LED1,Culex tritaeniorhynchus,1,7,0,0,0,0,,N,,2025-11-06,최연희(chldusgmlek),2026년,05월,1주
156,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,44,2025-11-01,강원,양구군 남면 구암리,기타,LED1,Culex pipiens,1,7,0,0,0,0,,N,,2025-11-06,최연희(chldusgmlek),2026년,05월,1주
157,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,44,2025-11-01,강원,화천군 화천읍 신읍리,기타,LED1,Culex tritaeniorhynchus,1,7,0,0,0,0,,N,,2025-11-06,최연희(chldusgmlek),2026년,05월,1주
158,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,44,2025-11-01,강원,화천군 화천읍 신읍리,기타,LED1,Culex pipiens,10,7,1,0,0,0,,N,,2025-11-06,최연희(chldusgmlek),2026년,05월,1주
159,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,44,2025-11-01,강원,화천군 화천읍 신읍리,기타,LED1,Culex orientalis,1,7,0,0,0,0,,N,,2025-11-06,최연희(chldusgmlek),2026년,05월,1주
160,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,44,2025-11-01,강원,화천군 화천읍 신읍리,기타,LED1,Aedes vexans,1,7,0,0,0,0,,N,,2025-11-06,최연희(chldusgmlek),2026년,05월,1주
161,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,44,2025-11-01,강원,철원군 김화읍 학사리,기타,LED1,Culex pipiens,44,7,6,0,0,0,,N,,2025-11-06,최연희(chldusgmlek),2026년,05월,1주
162,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,44,2025-11-01,강원,철원군 김화읍 학사리,기타,LED1,Culex orientalis,1,7,0,0,0,0,,N,,2025-11-06,최연희(chldusgmlek),2026년,05월,1주
163,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,44,2025-11-01,강원,춘천시 신북읍 지내리,기타,LED1,Culex pipiens,7,7,1,0,0,0,,N,,2025-11-06,최연희(chldusgmlek),2026년,05월,1주
164,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,44,2025-11-01,강원,춘천시 신북읍 지내리,기타,LED1,Aedes vexans,1,7,0,0,0,0,,N,,2025-11-06,최연희(chldusgmlek),2026년,05월,1주
165,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,44,2025-11-01,강원,춘천시 중앙동,기타,LED1,Culex pipiens,54,7,7,0,0,0,,N,,2025-11-06,최연희(chldusgmlek),2026년,05월,1주
166,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,44,2025-11-01,강원,춘천시 중앙동,기타,LED1,Aedes vexans,1,7,0,0,0,0,,N,,2025-11-06,최연희(chldusgmlek),2026년,05월,1주
167,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,43,2025-10-25,강원,인제군 인제읍 덕산리,기타,LED1,Culex pipiens,2,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
168,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,43,2025-10-25,강원,인제군 인제읍 덕산리,기타,LED1,Culex orientalis,1,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
169,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,43,2025-10-25,강원,인제군 인제읍 덕산리,기타,LED1,Armigeres subalbatus,4,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
170,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,43,2025-10-25,강원,인제군 인제읍 덕산리,기타,LED1,Anopheles spp.,1,7,0,1,1,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
171,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,43,2025-10-25,강원,양구군 남면 구암리,기타,LED1,Culex pipiens,3,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
172,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,43,2025-10-25,강원,양구군 남면 구암리,기타,LED1,Culex orientalis,1,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
173,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,43,2025-10-25,강원,화천군 화천읍 신읍리,기타,LED1,Culex pipiens,6,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
174,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,43,2025-10-25,강원,철원군 김화읍 학사리,기타,LED1,Culex pipiens,25,7,3,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
175,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,43,2025-10-25,강원,철원군 철원읍 대마리,기타,LED1,Culex pipiens,17,7,2,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
176,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,43,2025-10-25,강원,춘천시 신북읍 지내리,기타,LED1,Culex pipiens,3,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
177,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,43,2025-10-25,강원,춘천시 신북읍 지내리,기타,LED1,Anopheles spp.,1,7,0,1,1,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
178,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,43,2025-10-25,강원,춘천시 중앙동,기타,LED1,Culex pipiens,40,7,5,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
179,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,43,2025-10-25,강원,춘천시 중앙동,기타,LED1,Culex orientalis,3,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
180,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,43,2025-10-25,강원,춘천시 중앙동,기타,LED1,Armigeres subalbatus,1,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
181,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,43,2025-10-25,강원,춘천시 중앙동,기타,LED1,Ochlerotatus koreicus,1,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
182,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,43,2025-10-25,강원,춘천시 중앙동,기타,LED1,Anopheles spp.,1,7,0,1,1,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
183,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,42,2025-10-18,강원,고성군 현내면 명파리,기타,LED1,Armigeres subalbatus,2,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
184,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,42,2025-10-18,강원,고성군 현내면 명파리,기타,LED1,Aedes vexans,3,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
185,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,42,2025-10-18,강원,고성군 현내면 명파리,기타,LED1,Ochlerotatus togoi,6,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
186,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,42,2025-10-18,강원,고성군 현내면 명파리,기타,LED1,Ochlerotatus koreicus,4,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
187,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,42,2025-10-18,강원,인제군 인제읍 덕산리,기타,LED1,Culex pipiens,3,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
188,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,42,2025-10-18,강원,인제군 인제읍 덕산리,기타,LED1,Armigeres subalbatus,13,7,1,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
189,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,42,2025-10-18,강원,양구군 남면 구암리,기타,LED1,Culex tritaeniorhynchus,1,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
190,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,42,2025-10-18,강원,양구군 남면 구암리,기타,LED1,Culex pipiens,28,7,4,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
191,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,42,2025-10-18,강원,양구군 남면 구암리,기타,LED1,Culex orientalis,7,7,1,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
192,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,42,2025-10-18,강원,양구군 남면 구암리,기타,LED1,Armigeres subalbatus,5,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
193,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,42,2025-10-18,강원,양구군 남면 구암리,기타,LED1,Aedes vexans,6,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
194,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,42,2025-10-18,강원,양구군 남면 구암리,기타,LED1,Ochlerotatus koreicus,1,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
195,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,42,2025-10-18,강원,양구군 남면 구암리,기타,LED1,Anopheles spp.,9,7,1,9,1,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
196,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,42,2025-10-18,강원,화천군 화천읍 신읍리,기타,LED1,Culex pipiens,7,7,1,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
197,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,42,2025-10-18,강원,화천군 화천읍 신읍리,기타,LED1,Culex orientalis,2,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
198,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,42,2025-10-18,강원,화천군 화천읍 신읍리,기타,LED1,Armigeres subalbatus,26,7,3,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
199,말라리아매개모기조사감시,강원도보건환경연구원,2025,10,42,2025-10-18,강원,화천군 화천읍 신읍리,기타,LED1,Aedes vexans,2,7,0,0,0,0,,N,,2025-11-03,최연희(chldusgmlek),2026년,05월,1주
